PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired
574;-1;-1; ;Vegeta Muerto;;83;270;2000-3-24;Maryville;TN;Norway;;;0
575;-1;-1; ;Jim Lahey;;70;190;2000-7-15;Newport Beach;CA;Ireland;;;0
576;-1;-1; ;Mirio Togata;;75;160;2000-7-27;New York;NY;Canada;;;0
577;14;14; ;Alexei Rykov;;75;205;2000-11-11;St. Petersburg;SAI;Russia;;;0
578;19;19; ;Thomas Vanice;;72;209;2000-11-12;Vienna;WIE;Austria;;;0
580;-1;-1; ;Jack Kennedy;;76;214;2001-5-25;Souderton;PA;The United States;;;0
581;6;6; ;Tom Fiddler;;71;206;2000-11-25;Pacific;MO;The United States;;;0
582;14;14; ;Nikolaj Boyle;;76;239;2007-8-31;Daugavpils;DAU;Latvia;;;0
583;1;1; ;Ryan Shepard;;76;215;2000-10-13;Vancouver;BC;Canada;;;0
586;-1;-1; ;Stirling MacTavish;;71;194;2000-1-11;London;ENG;England;;;0
588;-1;-1; ;Hugh Manatee;;70;160;2000-8-6;Camp Hill;PA;The United States;;;0
590;5;5; ;(Clean) Andrei Kostitsyn;;72;205;2000-2-1;Riga;RIG;Latvia;;;0
593;-1;-1;Bobby;Glaser;;70;210;1993-8-25;Portland;ME;The United States;;;0
594;-1;-1; ;Jerry Huuveri;;74;198;2001-2-14;Detroit;MI;Finland;;;0
595;15;15; ;Cillian Kavanagh;;76;205;2000-9-25;Dublin;DUB;Ireland;;;0
596;2;2; ;A Jobin;;73;215;2001-8-14;St. Paul;MN;The United States;;;0
598;-1;-1; ;Ender Zavala;;77;224;2000-12-15;Cambridge;MA;The United States;;;0
601;-1;-1; ;PBJ Souppan;;72;205;2000-8-12;Calgary;AB;Canada;;;0
605;11;11; ;Pojo Biscuit;;74;230;2000-4-15;Boston;MA;The United States;;;0
606;-1;-1;Michael;Bradshaw;;72;185;1993-12-24;Houston;TX;The United States;;;0
607;12;12; ;Ben van Dijk;;76;219;2000-10-26;Auckland;AUC;New Zealand;;;0
608;-1;-1; ;Ben McBen;;73;205;2000-3-3;Norwalk;CA;The United States;;;0
609;-1;-1; ;Francois Breton;;72;180;2000-1-9;Sandusky;OH;The United States;;;0
610;9;9; ;Jean-Paul Boivin;;75;200;2000-7-14;Toronto;ON;Canada;;;0
611;-1;-1;Eric;Lease;;72;186;1995-2-9;San Antonio;TX;The United States;;;0
612;-1;-1; ;Nicky Pedersen Jr.;;77;230;2000-1-28;Dearborn;MI;The United States;;;0
613;21;21; ;Zelma Zuntnere;;73;190;2000-8-27;Ogre;OGR;Latvia;;;0
614;-1;-1;Jesse;Malet;;75;215;1996-12-29;Mobile;AL;The United States;;;0
616;-1;-1; ;Kalvins Zvejnieks;;77;216;2000-2-27;Victorville;CA;Latvia;;;0
617;21;21; ;Rintarou Okabe;;68;182;2000-5-14;Tokyo;TOK;Japan;;;0
618;9;9; ;Conor Tanner;;79;270;2000-10-22;Waco;TX;The United States;;;0
623;-1;-1;Juan;Garcia;;72;191;1993-10-3;Hillsborough Township;NJ;The United States;;;0
624;-1;-1;Dave;Wiener;;72;190;1994-6-28;Allen;TX;The United States;;;0
625;6;6; ;James Ronlain;;74;205;2000-10-23;Cartersville;GA;The United States;;;0
627;18;18; ;Mike Hroch;;90;300;2000-3-15;Prague;PRA;Czech Republic;;;0
629;5;5; ;Frans Eller;;81;260;2001-9-19;Copenhagen;FRE;Canada;Denmark;;0
630;18;18; ;Samat Beibitzhanov;;74;191;2001-9-5;St. Petersburg;SAI;Russia;;;0
631;9;9; ;Erben Kasius;;74;210;2000-8-10;Amsterdam;NOO;The Netherlands;;;0
632;-1;-1;Doug;Shkreli;;74;195;1996-12-24;Glendale;WI;The United States;;;0
634;19;19; ;Sabo Tage;;76;205;2000-4-23;Calgary;AB;Canada;;;0
635;-1;-1; ;Zbigniew Pokrywka;;75;205;2001-4-6;Glasgow;DE;The United States;;;0
637;-1;-1; ;Toki Wartooth;;76;230;2000-4-10;Oslo;AKE;Norway;;;0
640;-1;-1;Lee;Kramer;;73;188;1995-2-4;Shaler Township;PA;The United States;;;0
641;-1;-1;Sean;Peters;;70;191;1994-6-14;Neoga;IL;The United States;;;0
642;-1;-1; ;Valeri Tikhonov;;71;165;2000-7-8;Brandon;FL;Russia;;;0
644;-1;-1;Jon;Slavin;;76;201;1995-4-3;Oklahoma City;OK;The United States;;;0
645;11;11; ;Dwayne Gretzky;;74;204;2003-9-4;Trenton;MI;The United States;;;0
646;13;13; ;Vorian Atreides;;75;239;2000-5-5;Newcastle upon Tyne;ENG;England;;;0
647;20;20; ;Henrik Lundqvist Jr.;;74;210;2000-1-25;Malmö;SKå;Sweden;;;0
648;19;19; ;Bo Kane;;71;170;2000-6-22;Edmonton;AB;Canada;;;0
650;-1;-1; ;Marshal Ray;;73;280;2000-1-17;Abilene;TX;The United States;;;0
651;-1;-1; ;Axel Caderoth;;67;210;2001-3-5;Tucson;AZ;Sweden;;;0
652;-1;-1; ;Kevin Robinson;;74;200;2000-8-23;Sacramento;CA;The United States;;;0
653;-1;-1; ;Shaquille Derisraka;;74;208;2000-5-22;Moscow;MOS;Russia;;;0
655;-1;-1;Emory;McDaniel;;77;198;1994-11-20;Allen;TX;The United States;;;0
657;-1;-1;Steven;Benitez;;71;192;1994-2-23;Baltimore;MD;The United States;;;0
660;4;4; ;Monty Montgomery;;73;205;2001-6-26;Zion;IL;The United States;;;0
661;8;8; ;Cale Amundsen;;78;230;2001-9-21;San Juan Capistrano;CA;The Netherlands;;;0
663;6;6; ;Tobias Lindeman;;76;225;2001-9-5;Stockholm;STO;Sweden;;;0
664;20;20; ;Abel Skinner;;72;195;2000-8-6;London;ENG;England;;;0
665;-1;-1; ;Liam O'Callaghan;;75;215;2000-7-20;Kilkenny;KIL;Ireland;;;0
668;-1;-1;Aurélien;Gallais;;74;194;1994-2-6;Boynton Beach;FL;The United States;;;0
669;20;20; ;Zlatan Ibrahimovic Jr;;74;200;2000-8-4;Stockholm;STO;Sweden;;;0
670;-1;-1; ;Padraig Sarantez;;78;215;2000-5-9;Dublin;DUB;Ireland;;;0
676;-1;-1;Bryant;Jester;;72;205;1993-10-30;Lakewood;CO;The United States;;;0
677;-1;-1; ;Zakhar Turakov;;73;190;2000-6-18;Lake Arrowhead;CA;Russia;;;0
681;5;5; ;Jakub Bruchevski;;75;215;2000-7-7;St. Petersburg;SAI;Russia;;;0
683;-1;-1; ;Vadim Malichov;;71;170;2000-9-21;Corpus Christi;TX;Russia;;;0
684;-1;-1; ;Steve McGirthensons;;72;185;2000-12-10;Colorado Springs;CO;The United States;;;0
685;-1;-1;Edward;White;;73;219;1994-2-15;Norwalk;CT;The United States;;;0
687;19;19; ;Kriss Darzins;;74;205;2000-9-10;Riga;RIG;Latvia;;;0
688;-1;-1; ;RJ Lloris;;70;170;2000-1-4;Santa Rosa;CA;Canada;;;0
690;-1;-1; ;Jan Silber;;67;155;2000-8-19;Tulsa;OK;Germany;;;0
692;7;7; ;Karl Krashwagen;;75;210;2000-11-13;Frankfurt;BRA;Germany;;;0
693;-1;-1; ;Alexander Thorstrom;;75;210;2000-7-15;Stockholm;STO;Sweden;;;0
698;-1;-1; ;Daniel Kuster;;73;188;2000-12-8;Zurich;ZH;Switzerland;;;0
700;21;21; ;Justin Keahi;;73;214;2003-4-16;Chicago;IL;The United States;;;0
701;-1;-1; ;Johnny Sins;;74;200;2002-7-4;Euharlee;GA;The United States;;;0
702;15;15; ;Adam Scianna;;74;225;2001-9-12;Oslo;AKE;Norway;;;0
703;1;1; ;Akira Ren;;77;220;2000-12-6;Tokyo;TOK;Japan;;;0
710;-1;-1; ;Derek Moore;;75;218;2000-6-4;White Castle;LA;Canada;;;0
713;4;4; ;Kwame Dakari;;72;200;2000-1-22;Accra;GRE;Ghana;;;0
714;-1;-1; ;Blazer Van Dutch;;78;220;2000-2-4;Nanuet;NY;Canada;;;0
716;-1;-1;Theodore;Patrick;;75;223;1995-8-30;New Rochelle;NY;The United States;;;0
717;-1;-1; ;GOD McZehrl;;74;203;2000-8-28;Hanover;LOW;Germany;;;0
718;5;5; ;Ethan Price;;72;195;2000-4-12;Phoenix;AZ;The United States;;;0
725;-1;-1; ;Filip Zadina;;72;196;2001-2-22;Brno;JHM;Czech Republic;;;0
726;-1;-1;Todd;MacMurray;;74;175;2001-10-19;Hillsboro;OR;The United States;;;0
727;-1;-1; ;Mega Tron;;76;215;2001-7-24;Vienna;WIE;Austria;;;0
728;4;4; ;Malcolm Weekes;;75;200;2000-9-23;Red Lake;ON;Canada;;;0
729;-1;-1;Giuseppe;Melli;;71;189;2001-11-6;Springfield;MA;The United States;;;0
730;-1;-1;Jake;Bickersteth;;76;222;2001-11-10;Socorro;TX;The United States;;;0
731;7;7; ;Luc-Pierre Lespineau-Lebrunette;;74;209;2000-2-11;Edmonton;AB;Canada;;;0
732;-1;-1;Roy;Jones;;71;175;2001-9-20;Waukegan;IL;The United States;;;0
733;-1;-1;Roger;Rose;;75;182;2002-2-27;North Hills;NY;The United States;;;0
734;-1;-1;Andrés;Romano;;71;193;2002-4-25;Baltimore;MD;The United States;;;0
735;-1;-1;Noah;Wisner;;73;168;2001-9-10;Bellair-Meadowbrook Terrace;FL;The United States;;;0
736;12;12; ;Alex Petrenko;;73;205;2001-6-29;Moscow;MOS;Russia;;;0
737;-1;-1;Andy;Gall;;75;220;2001-12-4;Riverside;CA;The United States;;;0
738;14;14; ;Olli Saarinen, Jr;;75;181;2002-5-12;Oulu;NOS;Finland;;;0
739;-1;-1; ;Noah Nystrom;;76;230;2000-6-28;Stockholm;STO;Sweden;;;0
740;-1;-1;Forrest;Beck;;77;224;2002-5-28;Bennettsville;SC;The United States;;;0
741;-1;-1;Rob;Scott;;74;213;2002-4-18;Denver;CO;The United States;;;0
742;6;6; ;Finn von Murphenstein;;75;199;2001-7-5;Raleigh;NC;Austria;;;0
743;-1;-1;Steve;Daniels;;74;213;2001-10-3;Parole;MD;The United States;;;0
744;-1;-1;Mark;Garden;;71;165;2002-4-12;Charlotte;NC;The United States;;;0
745;-1;-1;Mike;Schade;;74;189;2001-11-9;Traverse City;MI;The United States;;;0
746;4;4; ;Matty Sandeen;;71;177;2003-11-1;Cavetown;MD;Sweden;;;0
747;-1;-1;Floyd;Deemer;;72;188;2002-5-12;Louisville;KY;The United States;;;0
748;-1;-1;Jacob;Woodings;;74;196;2002-4-7;Amherst;NY;The United States;;;0
749;-1;-1;Gilbert;Williamson;;71;202;2001-10-22;Fairhope;AL;The United States;;;0
750;20;20; ;Kaarlo Kekkonen;;77;220;2000-5-18;Kuopio;NSA;Finland;;;0
751;10;10; ;Slimey Snail;;63;300;2003-7-7;Eden;NY;Czech Republic;;;0
752;-1;-1;Matt;Speck;;72;197;2002-6-22;Waco;TX;The United States;;;0
753;-1;-1;Jason;Douglas;;71;189;2002-3-14;San Diego;CA;The United States;;;0
754;-1;-1;Don;Gaines;;72;173;2002-1-29;Countryside;IL;The United States;;;0
755;-1;-1;Jerry;van Arsdale;;74;199;2001-12-14;South Pasadena;CA;The United States;;;0
756;-1;-1;Melvin;Johnson;;75;171;2001-12-10;Summit;NJ;The United States;;;0
757;-1;-1;Lukas;Shykula;;74;202;2001-6-29;San Angelo;TX;The United States;;;0
758;-1;-1;Richard;Wass;;74;213;2001-8-30;Philadelphia;PA;The United States;;;0
759;-1;-1;William;Howell;;73;194;2001-8-12;Mantua Township;NJ;The United States;;;0
760;-1;-1;John;Stutzman;;73;212;2002-2-1;Rogersville;TN;The United States;;;0
761;-1;-1; ;Johnny Patey;;72;195;2000-7-3;Rivercourse;AB;Canada;;;0
762;-1;-1;Joe;Theorer;;72;185;2001-9-14;Selma;AL;The United States;;;0
763;-1;-1;Jeffery;Obama;;73;190;2001-7-12;St. Paul;MN;The United States;;;0
764;-1;-1;Gil;Dillon;;74;218;2002-1-20;Brandon;FL;The United States;;;0
765;-1;-1; ;Stan Hanson;;73;200;2001-3-24;Bridgeton;NJ;The United States;;;0
766;-1;-1;Danny;Miller;;73;166;2002-3-5;Cathedral City;CA;The United States;;;0
767;-1;-1;Stanley;Walters;;70;204;2001-9-1;Seattle;WA;The United States;;;0
768;1;1; ;Ryuuji Minamino;;75;210;2000-4-11;Tokyo;TOK;Japan;;;0
769;-1;-1; ;Alex Genette;;75;175;2000-3-19;Rancho Cordova;CA;The United States;;;0
770;-1;-1; ;Flash Gordon;;76;225;2000-12-29;Prague;PRA;Czech Republic;;;0
771;-1;-1;Tom;Barnes;;76;212;2002-5-12;Dallas;TX;The United States;;;0
772;-1;-1;Arnold;Weeks;;72;194;2002-2-10;Stillwater;OK;The United States;;;0
773;-1;-1;Joey;O'Loman;;74;193;2001-12-10;Las Vegas;NV;The United States;;;0
774;-1;-1;Travis;O'Connor;;76;193;2001-11-29;East Cleveland;OH;The United States;;;0
775;-1;-1;Mike;Sharp;;72;203;2001-10-23;Los Angeles;CA;The United States;;;0
776;-1;-1;Danny;Mecham;;75;202;2001-10-18;Alexandria;VA;The United States;;;0
777;-1;-1;Domingo;López;;73;201;2002-2-8;Los Angeles;CA;The United States;;;0
778;-1;-1; ;Indigo Trevino;;70;220;2000-4-7;Riga;RIG;Latvia;;;0
779;0;0; ;Tinke Jutila;;69;216;2002-1-24;Central;SC;Finland;;;0
780;-1;-1;Johnny;Watkins;;73;206;2002-3-17;Fairhope;AL;The United States;;;0
781;-1;-1;Francisco;Venegas;;72;196;2001-12-28;Anaheim;CA;The United States;;;0
782;10;10; ;Jmac NCheese;;73;200;2001-5-26;Englewood;FL;The United States;;;0
783;-1;-1;Pat;Werner;;76;198;2001-7-10;Fullerton;PA;The United States;;;0
784;-1;-1; ;Thicc Cheezy;;73;215;2001-11-28;Vancouver;BC;Canada;;;0
785;-1;-1;Raymund;Mitkovski;;72;212;2002-1-28;East Renton Highlands;WA;The United States;;;0
786;3;3; ;Danny Marston;;75;205;2002-5-13;Affton;MO;The United States;;;0
787;4;4; ;Ulrik Bergstrom;;71;211;2003-11-9;Columbus;OH;Sweden;;;0
788;-1;-1;Chris;Scullion;;71;201;2002-6-25;Kennewick;WA;The United States;;;0
789;4;4; ;Jari Heikkinen;;70;190;2001-11-25;Sebastian;FL;Finland;;;0
790;-1;-1;Howard;Carter;;74;178;2002-5-25;Ft. Wayne;IN;The United States;;;0
791;4;4; ;Al Kayhall;;75;212;2001-5-20;Harlingen;TX;The United States;;;0
792;-1;-1;Robbie;Duxbury;;74;184;2002-2-11;Burlington;IA;The United States;;;0
793;-1;-1; ;Khan Smeb;;71;174;2002-2-25;Seoul;SEO;South Korea;;;0
794;0;0; ;Jack Kanoff;;71;183;2002-4-13;Vancouver;BC;Canada;;;0
795;-1;-1;Forrest;Sager;;73;183;2001-7-31;Rochester;NY;The United States;;;0
796;-1;-1;Wyatt;Endacott;;72;180;2002-2-19;Epps;LA;The United States;;;0
797;-1;-1;Johnny;Gilkey;;72;169;2001-12-22;Hibbing;MN;The United States;;;0
798;-1;-1;Woody;Hoffman;;76;195;2001-12-12;DeLeon Springs;FL;The United States;;;0
799;-1;-1;Doug;Alexander;;75;194;2002-4-29;Honolulu;HI;The United States;;;0
800;-1;-1;Paul;MacChoiter;;71;193;2001-12-31;Oshkosh;WI;The United States;;;0
801;2;2; ;Mitchell van der Heijden;;73;205;2001-9-6;Alkmaar;NOO;The Netherlands;;;0
802;-1;-1;Scot;Horne;;74;196;2001-12-2;Folsom;CA;The United States;;;0
803;-1;-1; ;Andrey Barbashev II;;72;185;2000-7-8;Innsbruck;TIR;Austria;;;0
804;-1;-1;Felix;Hofer;;73;173;2001-8-17;Biel;BE;Switzerland;;;0
805;-1;-1;Randolph;Bramwell;;73;202;2001-11-9;Santa Clarita;CA;The United States;;;0
806;18;18; ;Michael Withecheck;;76;230;2002-2-20;Erie;PA;Austria;;;0
807;-1;-1;Alan;Robbins;;73;174;2002-1-2;Portsmouth;VA;The United States;;;0
808;-1;-1; ;Gareth Crinnion;;78;210;2001-8-12;Rockwell Green;ENG;England;;;0
809;-1;-1;Daniel;Harwood;;76;206;2002-3-6;Athens;OH;The United States;;;0
810;-1;-1;George;Walton;;73;180;2001-8-10;Johnsburg;IL;The United States;;;0
811;-1;-1;Bryan;O'Flattery;;75;188;2001-8-18;Tulsa;OK;The United States;;;0
812;13;13; ;Jimmy Jimmy;;76;200;2001-9-10;San Angelo;TX;The United States;;;0
813;-1;-1;Dennis;Page;;72;205;2001-12-26;Wellington;KS;The United States;;;0
814;-1;-1;Will;Bowers;;71;172;2001-12-17;Jupiter;FL;The United States;;;0
815;18;18; ;Bale;;74;207;2001-10-24;Riga;RIG;Latvia;;;0
816;-1;-1;Henry;Farmer;;75;178;2002-1-19;Caro;MI;The United States;;;0
817;-1;-1;Jeffrey;Nelson;;74;183;2002-5-10;New York;NY;The United States;;;0
818;-1;-1;Dan;Parker;;75;219;2001-10-5;Hartford;CT;The United States;;;0
819;-1;-1;Greg;Reid;;71;175;2001-10-6;Las Vegas;NV;The United States;;;0
820;-1;-1; ;Denver Wolfe;;77;232;2000-6-27;Belfast;NOR;Ireland;;;0
821;-1;-1;Tim;Roberts;;73;187;2001-6-28;South Bend;IN;The United States;;;0
822;-1;-1;Tom;Keesee;;74;196;2002-5-6;Hewitt;TX;The United States;;;0
823;-1;-1;Shawn;Wainscott;;76;198;2001-9-15;Cape Elizabeth;ME;The United States;;;0
824;-1;-1;Gilles;Mudd;;78;201;2001-12-19;Los Angeles;CA;The United States;;;0
825;-1;-1;Emory;Lambert;;73;192;2002-4-17;El Paso;TX;The United States;;;0
826;-1;-1;Carl;Bissett;;78;211;2002-2-14;Brooklyn;NY;The United States;;;0
827;-1;-1; ;Sasha Dangelchek;;75;220;2001-10-30;Prague;PRA;Czech Republic;;;0
828;-1;-1; ;Marques Brownlee;;75;160;2000-8-18;Greenbelt;MD;The United States;;;0
829;-1;-1;Adrian;MacKinley;;70;178;2001-10-1;Tallahassee;FL;The United States;;;0
830;-1;-1;Drew;Caldwell;;71;170;2001-11-17;Tustin Foothills;CA;The United States;;;0
831;-1;-1;Andrew;Murphy;;76;218;2001-8-18;Brooklyn;NY;The United States;;;0
832;-1;-1;Carlos;Park;;73;185;2002-1-14;Milford;CT;The United States;;;0
833;-1;-1;Kenny;Bush;;75;212;2001-10-14;Jersey City;NJ;The United States;;;0
834;0;0; ;Elizabeth Doyle;;77;217;2001-12-18;Dublin;DUB;Ireland;;;0
835;-1;-1;Chip;Puddy;;75;181;2001-12-25;Los Angeles;CA;The United States;;;0
836;-1;-1;Edmund;Little;;71;175;2002-5-25;San Jose;CA;The United States;;;0
837;-1;-1; ;Shiqa Vitalievich;;76;210;2000-11-4;St. Petersburg;SAI;Russia;;;0
838;-1;-1;George;Leatharn;;75;170;2002-6-4;High Point;NC;The United States;;;0
839;-1;-1;Mike;Snider;;73;203;2001-9-27;Oro Valley;AZ;The United States;;;0
840;-1;-1;Harold;Logan;;75;175;2002-3-11;Simi Valley;CA;The United States;;;0
841;6;6; ;Magnus Liljestrom;;71;199;2001-8-10;Stockholm;STO;Sweden;;;0
842;-1;-1; ;Mikas Bieksa;;75;205;2002-4-29;Vilnius;VIL;Lithuania;;;0
843;-1;-1;Ed;Blair;;77;196;2002-2-27;Kendall West;FL;The United States;;;0
844;19;19; ;SLATT Potts;;71;195;2001-5-29;Atlanta;GA;The United States;;;0
845;-1;-1;Kenny;Nord;;73;191;2001-11-15;Mercedes;TX;The United States;;;0
846;-1;-1;Joseph;Melcher;;72;169;2002-3-7;Cleveland;OH;The United States;;;0
847;-1;-1;Leonard;Ramey;;73;180;2001-12-20;Old Bridge;NJ;The United States;;;0
848;-1;-1;Bryan;Denoon;;71;170;2001-12-28;Des Plaines;IL;The United States;;;0
849;-1;-1;Archie;Tucker;;71;163;2001-10-8;Virginia Beach;VA;The United States;France;;0
850;-1;-1;Jesús;Rivera;;73;205;2002-3-29;Castro Valley;CA;The United States;;;0
851;-1;-1;Harley;Hurst;;72;209;2002-2-16;San Diego;CA;The United States;;;0
852;-1;-1;Nick;Linehan;;77;171;2002-1-22;Berlin;CT;The United States;;;0
853;-1;-1;Tom;Stout;;72;213;2002-5-3;Streamwood;IL;The United States;;;0
854;-1;-1;Robert;McConnell;;70;193;2003-4-11;Portland;OR;The United States;;;0
855;-1;-1;Adam;Ashburn;;76;185;2003-6-23;Saxon;SC;The United States;;;0
856;-1;-1;Scott;Miller;;71;190;2003-4-13;Smyrna;TN;The United States;;;0
857;-1;-1;Todd;Williams;;74;212;2003-2-15;Thornton;CO;The United States;;;0
858;-1;-1;Clifford;Edwards;;76;204;2002-8-21;Brooklyn;NY;The United States;;;0
859;-1;-1;Powell;Skinner;;74;171;2003-6-21;Houston;TX;The United States;;;0
860;-1;-1;Matt;Spang;;73;177;2002-9-3;Vista;CA;The United States;;;0
861;-1;-1;Donald;Trombley;;73;191;2002-8-29;Indianapolis;IN;The United States;;;0
862;-1;-1;Tyler;Snyder;;72;182;2002-9-29;Cathedral City;CA;The United States;;;0
863;-1;-1;Tim;McDowell;;72;191;2003-6-12;Loudonville;OH;The United States;;;0
864;-1;-1;Dusty;Watson;;71;187;2003-1-21;Liberty;KY;The United States;;;0
865;-1;-1;Gary;Rounds;;73;210;2002-7-21;Boston;MA;The United States;;;0
866;-1;-1;Ed;Powell;;73;203;2002-7-2;Hanford;CA;The United States;;;0
867;-1;-1;Tom;Milstead;;72;175;2002-12-2;Gary;IN;The United States;;;0
868;-1;-1;Dennis;Penley;;76;187;2003-6-9;Tucson;AZ;The United States;;;0
869;-1;-1;Derek;Ladd;;74;188;2002-6-28;Ft. Carson;CO;The United States;;;0
870;-1;-1;Shawn;Trexler;;74;176;2003-3-31;Masonboro;NC;The United States;Poland;;0
871;-1;-1;Ralph;Leonard;;76;184;2003-5-15;Anchorage;AK;The United States;;;0
872;15;15; ;Eric Hudson;;73;210;2003-5-29;Point Pleasant Beach;NJ;The United States;;;0
873;-1;-1;Aaron;Graves;;76;185;2003-5-8;Calexico;CA;The United States;;;0
874;-1;-1;David;Peiffer;;72;202;2003-6-17;Kings Point;NY;The United States;;;0
875;-1;-1;Doug;Vedder;;71;175;2002-11-14;Stillwater;OK;The United States;;;0
876;-1;-1;Brock;Belknap;;76;179;2003-3-1;Vancouver;WA;The United States;;;0
877;-1;-1;Harvey;Knuth;;74;216;2003-4-23;Suisun City;CA;The United States;;;0
878;-1;-1;Ken;Weston;;76;178;2002-9-16;Plant City;FL;The United States;;;0
879;-1;-1;Zak;Blackman;;73;216;2003-1-13;Bentonville;AR;The United States;;;0
880;-1;-1;Brian;Pens;;71;202;2003-5-10;Clinton;IN;The United States;;;0
881;-1;-1;Ed;Spencer;;73;201;2002-11-30;Gaithersburg;MD;The United States;;;0
882;-1;-1;Bobby;Fairholme;;74;205;2002-9-13;Denver;CO;The United States;;;0
883;13;13; ;Sean Gatez;;76;220;2003-5-23;Pico Rivera;CA;The United States;;;0
884;-1;-1;Billy;Cooper;;72;191;2002-7-7;Riverside;CA;The United States;;;0
886;-1;-1;Mike;Dunn;;74;215;2003-1-24;Jacksonville;FL;The United States;;;0
887;-1;-1;Gene;Rusie;;75;206;2002-8-4;Columbia;SC;The United States;;;0
888;-1;-1;Vernon;Eisenhauer;;71;186;2003-6-21;Orlando;FL;The United States;;;0
889;-1;-1;Pete;Labbe;;74;185;2003-5-16;Mercer Island;WA;The United States;;;0
890;-1;-1;Jason;Wheeler;;71;203;2002-12-11;Lakeville;MN;The United States;;;0
891;-1;-1;Dylan;Lester;;74;191;2002-11-21;Hayward;CA;The United States;;;0
892;-1;-1;Glenn;Diamond;;73;175;2003-3-9;Vestavia Hills;AL;The United States;;;0
893;-1;-1;Bruce;Graham;;78;193;2002-8-13;Memphis;TN;The United States;;;0
894;-1;-1;Pat;Hunt;;72;205;2002-11-15;Boulder;CO;The United States;;;0
895;-1;-1;Ken;Morris;;77;214;2002-8-10;Alsip;IL;The United States;;;0
896;-1;-1;Greg;Finch;;72;178;2003-4-22;Wilton;IA;The United States;;;0
897;-1;-1;George;Rosbottom;;72;203;2003-1-25;Brooklyn;NY;The United States;;;0
898;-1;-1;Alexander;Matthews;;74;199;2003-4-5;Glendale;CA;The United States;;;0
899;-1;-1;Bruce;Winston;;71;213;2003-2-9;Shawnee;KS;The United States;;;0
900;-1;-1;Tim;Lake;;74;188;2003-3-18;Los Angeles;CA;The United States;;;0
901;-1;-1;Barry;Burris;;72;183;2002-9-27;Livonia;MI;The United States;;;0
902;-1;-1;Charlie;Hunt;;72;171;2003-2-14;Paradise;NV;The United States;;;0
903;20;20; ;Steven Vassallo;;76;203;2002-6-12;Tokyo;TOK;Japan;;;0
904;-1;-1;Lee;Wolfe;;71;163;2002-8-10;Virginia Beach;VA;The United States;;;0
905;13;13; ;Richard Majors;;72;215;2000-4-23;Roanoke;VA;The United States;;;0
906;-1;-1;Dorian;McLaughlin;;73;191;2002-11-17;Lakewood;WA;The United States;;;0
907;-1;-1;Jeff;Daley;;74;190;2003-1-2;Olathe;KS;The United States;;;0
908;-1;-1;Glenn;Griffin;;73;198;2002-6-27;Bloomington;IN;The United States;;;0
909;-1;-1;António;Vasquez;;73;208;2003-2-23;Costa Mesa;CA;The United States;;;0
910;-1;-1;Evan;Pope;;72;191;2003-3-7;Dallas;TX;The United States;;;0
911;-1;-1;Dmitry;Goryunov;;72;192;2003-6-10;Serov;SVE;Russia;;;0
912;-1;-1;Richard;Barber;;74;204;2003-4-16;New Rochelle;NY;The United States;;;0
913;-1;-1;Ermo;Billiet;;73;171;2003-4-25;Milford;NH;The United States;;;0
914;-1;-1;Kevin;Brayton;;72;201;2003-4-3;Pine Hills;CA;The United States;;;0
915;-1;-1;Chad;Angrove;;74;196;2003-6-24;Saratoga Springs;UT;The United States;;;0
916;-1;-1;Greg;Larcombe;;72;188;2003-6-19;Raritan;NJ;The United States;;;0
917;20;20; ;Taylor Johansson;;72;195;2002-8-31;Stockholm;STO;Sweden;;;0
918;-1;-1;Nate;Glover;;72;172;2002-11-21;Crescent Hill;CA;The United States;;;0
919;-1;-1;Bill;McDaniel;;74;202;2002-10-15;New York;NY;The United States;;;0
920;6;6; ;Aleksander Kozlov;;74;208;2002-12-3;Uralskiy;PER;Russia;;;0
921;-1;-1;Robbie;Heisler;;73;184;2002-7-29;Chesapeake;VA;The United States;;;0
922;2;2; ;Rikard Hammarberg;;74;205;2002-11-4;Stockholm;STO;Sweden;;;0
923;-1;-1;James;Speers;;71;168;2002-8-22;Wheaton-Glenmont;MD;The United States;;;0
924;-1;-1;Rick;Anwyl;;71;182;2002-9-10;New Orleans;LA;The United States;;;0
925;-1;-1;Tim;MacGruder;;73;172;2002-12-1;Richmond;CA;The United States;;;0
926;-1;-1;Dan;Shaw;;74;193;2003-6-5;Richmond;VA;The United States;;;0
927;-1;-1;Edgar;Wells;;72;195;2002-9-3;East Compton;CA;The United States;;;0
928;13;13; ;Keith Lee;;77;225;2002-9-16;Midland;NC;The United States;;;0
929;-1;-1;Zander;Champagne;;76;200;2003-6-25;La Plata;MD;The United States;;;0
930;-1;-1;Clyde;Owens;;71;192;2003-4-24;Livingston;NJ;The United States;;;0
931;-1;-1;Tavil;Matalon;;72;181;2003-1-27;Bridge City;TX;The United States;;;0
932;-1;-1;Steve;Springer;;77;224;2003-1-24;San Antonio;TX;The United States;China;;0
933;1;1; ;Jukka Timonen;;75;215;2001-1-21;Helsinki;UUS;Finland;;;0
934;3;3; ;Rhys Pritchard;;76;215;2002-9-9;London;ENG;England;;;0
935;-1;-1;Craig;Red;;75;167;2003-1-11;Brooklyn;NY;The United States;;;0
